33,32,5.9,2.3,0.9,2.2,40.6,0.3,1,35.5,0.3,0.3,72.7,0.2,0.3,0.5,0.6,0.3,0.2,0,0.9,4.1,0,0,-2.3,96.8,115.4,-18.7,16.1,1.82,19,3.6,5.7,4.6,10.5,48.6,50.8,18.9,101.87,4.4,0,1
27,73,36.6,26.9,8.5,19.4,43.9,3.1,8.6,36.1,6.8,7.4,91.6,0.8,3.6,4.5,6.6,2.8,1.1,0.4,1.6,43.6,11,0,4.7,110.1,104,6.2,30.1,2.33,20.8,2.2,9.4,5.8,8.9,51.9,59.4,29.3,99.12,16.5,1,2
38,19,8,1.7,0.7,2.1,33.3,0.2,0.9,22.2,0.2,0.2,75,0.3,0.6,0.8,0.5,0.3,0.1,0.1,0.4,3.7,0,0,1.4,108.8,103.6,5.2,7.5,1.8,16.4,3.1,7.2,5.1,9.1,38.5,40.5,12.3,98.58,3.4,0,1
25,15,27,10.7,4.1,10.1,40.8,1,4,25,1.5,1.9,75.9,0.7,4,4.7,1.9,0.9,1.3,0.1,1.7,22.4,0,0,-1.6,100.1,103.7,-3.6,10.9,2.07,14.1,2.4,13.8,8,6.8,45.7,48.9,18.1,102.85,8.6,0,1
24,44,10.8,4.1,1.6,3.7,44.7,0.5,1.5,32.4,0.4,0.5,69.6,0.2,1.7,1.9,0.7,0.4,0.3,0,0.8,8.1,2,0,-0.9,98.3,100.5,-2.2,9.8,1.82,14.3,1.8,14.2,8.2,7.8,51.6,53.2,16.8,100.34,9.2,0,1
26,63,14.9,5.3,2,3.7,54.1,0.3,0.9,31,1,1.3,75.3,1.4,2.9,4.3,0.9,0.9,0.5,0.8,2.5,14.6,2,0,0,101.4,101,0.4,9.9,1,14.7,9.2,18.9,14.1,14.7,57.9,61.6,14.8,99.3,10.5,0,1
29,21,32,15.3,4.9,12.2,39.8,1.7,5.3,32.4,3.9,4.1,93.1,0.4,4.4,4.8,2,1.2,0.6,0.5,1.4,26,0,0,0.5,104.1,103.1,0.9,9.7,1.58,11.3,1.3,13.3,7.3,7.2,46.9,54.5,20.4,98.71,10.3,0,1
31,70,25.6,8.6,3.1,8,38.7,1.7,4.6,36.3,0.7,0.9,76.9,0.6,3,3.6,1.6,1.1,0.9,1.1,1.7,20.3,0,0,1.3,103.8,101.7,2.1,8.9,1.49,14.2,2.2,11.5,6.8,9.6,49,50.9,16.1,96.87,7.3,0,1
31,73,21.4,5.7,2.2,5,45.1,0.8,2.3,34.5,0.4,0.7,59.6,1.1,3,4.1,0.7,0.5,0.5,0.4,1.5,14,1,0,-1.1,104.8,106.5,-1.7,4.2,1.45,10.3,4.9,13.3,9.2,7.1,53,53.9,11.3,103.2,6.5,0,1
22,14,16.8,8.1,3,6.2,48.3,0.4,1.3,27.8,1.8,2.2,80.6,0.3,1.6,1.9,3.1,1.4,0.6,0.2,1.4,15.9,0,0,2.3,105,97.6,7.4,27,2.15,26.1,1.8,8.3,5.3,12.1,51.1,56.6,21.9,102.85,11.7,0,1
25,23,17.5,6.6,2.4,5.6,43.4,0.7,2.5,25.9,1.1,1.3,80.6,0.6,2.7,3.3,1.1,0.5,0.3,0.3,1,13.4,0,0,0.8,105.5,102.6,3,9.2,2.27,14.1,3.2,14,8.8,6.2,49.2,53.3,15.9,101.69,9.1,0,1
24,78,29.6,14.6,5.2,11.4,45.3,2,5.1,39.3,2.3,2.7,86,2,4.7,6.7,2.6,1.9,0.7,0.3,2.1,27.3,13,0,3.7,107.9,101.7,6.3,12.9,1.36,15.2,6.7,14.7,10.8,11.1,54.1,58.2,20.2,102.28,11.5,0,1
28,82,23.7,7.8,2.6,5.9,44.4,1.8,4.4,41.1,0.7,0.8,86.6,0.2,1.8,2,1.4,0.7,0.3,0.2,2,13.1,0,0,-0.3,107.3,107.9,-0.6,7.6,1.91,16.4,0.9,7,4.1,8.6,59.4,61.7,12.3,102.88,5.6,0,1
30,19,7.4,2.8,1.2,2.5,46.8,0.4,1.2,34.8,0.1,0.2,66.7,0.2,0.6,0.8,0.5,0.8,0.4,0.2,1.2,5.4,0,0,-1.7,98.7,108.4,-9.7,10.1,0.6,12.5,2.1,8.7,5.4,20.8,55.3,55.9,18.6,105.53,3.9,0,1
30,69,29.3,12.4,4.6,9.2,49.5,1.4,3,46.8,1.8,2.1,88.2,0.5,2,2.6,5.3,1.2,1.3,0.2,1.8,26.9,6,0,1.9,109.2,106.9,2.3,25.7,4.28,32,1.9,7.2,4.6,7.5,57.1,61,16.9,98.6,11.4,0,1
25,14,6.8,1.1,0.4,1.4,26.3,0,0.4,0,0.4,0.5,85.7,0,0.5,0.5,0.8,0.3,0.1,0,0.5,3.1,0,0,0.9,111.6,104.5,7.1,14.7,2.75,29.7,0,8,4,10.8,26.3,36.2,11.9,100.34,2.6,0,1
25,70,23.5,7.9,2.9,6,47.8,0.3,0.7,34.6,1.9,2.9,65.5,1.3,3.4,4.7,1.5,1.1,0.8,0.4,2.3,18.4,3,0,-3.4,102.3,108.8,-6.5,9.4,1.35,14.9,5,14.2,9.5,11.1,49.9,54.2,15,100.86,7.5,0,1
37,73,13.7,6.8,3,5.2,57.1,0,0.1,37.5,0.8,1.1,75.9,0.9,2.4,3.3,1.9,1.1,0.6,1,1.6,17.4,0,0,0.5,102.5,101,1.5,22,1.73,21.9,7.2,16.3,12.2,12.7,57.5,60,22.1,97.5,14.5,0,1
25,77,14.1,5.9,2.1,4.8,44,1.2,3.3,37.3,0.5,0.6,81.6,0.2,1.8,2,1,0.5,0.3,0.4,1.2,11.4,0,0,1.2,102.8,99.4,3.4,10.2,2.06,14.9,1.7,12.2,7,7.3,56.8,58.8,16.7,99.85,9.2,0,1
23,21,11.5,3,1,3.6,28.9,0.5,1.8,28.9,0.4,0.6,66.7,0.1,1.8,1.9,0.6,0.5,0.5,0.1,0.8,7.4,0,0,-3.6,90.4,104.2,-13.7,8.7,1.3,12.4,0.7,14.9,7.2,9.5,36.2,38.8,15.7,103.97,4.7,0,1
20,73,27.7,11.6,4.5,10.9,41.2,0.6,2.1,30.7,1.9,2.7,72.3,0.5,2.3,2.8,4.4,2.4,1,0.3,2.2,22.8,3,0,-5.7,101,111.1,-10.1,24,1.85,23.3,1.6,8.7,5,12.6,44.1,47.8,22.6,98.71,7.4,0,1
29,77,31.5,12,4.8,7.5,64.5,0,0,0,2.4,4.1,58,4.3,10.9,15.2,1.5,1.8,0.5,0.9,2.6,35,46,0,-1.7,107.3,109.5,-2.2,7.4,0.85,12,13.2,33.9,23.6,14.1,64.5,64.8,15,99.23,15.2,0,1
30,58,12.5,1.7,0.7,1.8,37.7,0.3,0.9,35.8,0,0.1,40,0.1,1.2,1.3,0.8,0.3,0.6,0.2,1.4,6.8,0,0,-3.6,96.9,110.2,-13.4,9.1,2.4,27.3,1,10,5.4,11.4,46.7,46.7,7.8,99.51,3.5,0,1
23,26,17.5,5.2,2,4.9,41.4,0.4,1.2,36.7,0.7,1.3,57.6,0.3,2.5,2.8,1.9,1.8,0.8,0.5,1.5,13.4,0,0,-2.9,97.2,105.6,-8.4,16.6,1.04,20.5,1.7,14.2,7.9,19.7,45.7,47.7,17.6,102.39,6.3,0,1
21,81,21.5,8.1,3.3,7.5,44.3,0.1,0.4,26.5,1.3,1.8,70.9,1.4,4.3,5.7,2.9,1.7,1.2,0.4,1.9,22.2,7,0,1.9,101.6,98,3.6,20.2,1.72,22.2,6.1,19.6,12.8,12.9,45.1,48.5,19.9,98.3,11.7,0,1
26,69,20.8,8,2.9,6.3,46.5,0.8,2.2,36.6,1.4,1.7,82.9,0.7,2.2,2.9,2.9,1.1,1,0.5,1.2,19.3,1,0,3.4,109.2,101.7,7.5,20.2,2.56,26.4,3.1,10.7,6.9,10.3,53,57.4,16.7,98.82,11.6,0,1
28,80,33.9,23,8.1,17.7,45.6,1.1,3.6,31,5.8,7,82.5,0.7,3.2,3.9,5.2,2.2,1.1,0.3,1.9,37.4,0,0,5.5,113.7,106,7.7,24.5,2.38,18.7,2.1,9.1,5.7,7.8,48.8,55.5,28.5,99.87,13.5,1,2
27,48,36.2,25.2,8.5,18,47,2.2,6.1,35.4,6.1,8.2,74.6,2.2,10.7,12.9,5.4,5,1.6,1.6,3.8,53.3,38,3,1.6,108,105,3.1,24.1,1.06,16.8,6.5,29.2,18.3,15.8,53,58.3,31.6,101.33,16.7,1,2
31,73,29.9,13.5,4.5,10.8,41.4,2,5.4,37.1,2.6,3.4,76.4,1.4,5.1,6.6,2,1.4,0.8,0.4,2.3,26.6,13,0,-0.9,105.6,106.8,-1.2,10.6,1.43,12.9,4.5,16.5,10.4,9,50.6,55,19.2,100.77,10.1,0,1
23,15,5.3,1.1,0.5,1.2,38.9,0.1,0.5,14.3,0.1,0.1,50,0.3,0.5,0.8,0.6,0.7,0.3,0.1,0.5,3.5,0,0,-2.5,85.2,108.3,-23.1,18.8,0.9,23.7,6,8.6,7.3,26.3,41.7,42.4,15.4,101.16,3.7,0,1
24,67,31,19.4,7.5,17.1,43.6,1.1,3.9,29,3.4,4,84.9,0.7,2.4,3.1,6.2,2.7,1.1,0.1,2.2,33.2,5,0,-4.1,104.5,110.8,-6.3,35.2,2.28,22.5,2.1,8.1,5,9.9,46.9,51.5,29.6,99.73,11.6,0,1
20,69,29.7,15.2,5.9,14.8,39.5,1.5,4.9,31.3,1.9,2.8,69.4,0.7,3,3.8,5.2,2.8,1,0.3,2.2,28.6,6,1,-4.7,101.5,109.3,-7.8,30.1,1.85,21.6,2.3,10.6,6.3,11.7,44.6,47.3,27.8,98.95,8.7,0,1
24,77,27.2,10.2,3.9,9.4,41.7,1.9,4.8,38.6,0.5,0.7,74.5,0.6,4.5,5.1,3.2,1.3,0.8,0.1,2.4,22.7,5,0,-3.5,101,107.6,-6.6,17.8,2.46,22.6,2.1,16.8,9,9.1,51.7,52.7,16.9,100.32,9.1,0,1
26,77,28,12.3,5.1,9.1,56.3,0.2,0.8,22.2,1.8,2.8,65.1,2.6,4.6,7.2,1.3,1.1,0.7,1.1,2.1,27,15,0,1.9,104.9,101.5,3.4,7.5,1.16,10.4,9.7,16.7,13.3,8.9,57.3,59.3,17.9,98.28,11.9,0,1
21,20,12.3,3.1,1.1,2.7,39.6,0.2,0.9,16.7,0.8,1.2,66.7,1.1,0.9,1.9,0.5,0.4,0.2,0.7,1.2,8.2,0,0,-1.8,95,102.4,-7.4,5.6,1.29,11.3,7.7,6.6,7.2,8.8,42.5,48,12.2,98.38,4.6,0,1
29,25,16.8,8.4,3.2,7.4,43.5,0.3,1.2,23.3,1.6,1.8,87,0.5,0.9,1.4,1.5,1.4,0.3,0.2,0.6,12.2,0,0,-2.1,106.2,113.1,-7,13.6,1.06,13.2,3.3,5.3,4.3,12.5,45.4,50.7,24.1,103.56,6.8,0,1
23,16,9.2,1.8,0.5,1.6,32,0.4,1.1,41.2,0.4,0.4,100,0.1,0.9,1,1,0.1,0.4,0.2,0.4,6.3,0,0,-1.9,96,105,-9,17,8,34.8,1.4,9.5,5.6,4.3,46,52.5,9.1,97.98,8.2,0,1
23,17,8.2,3.2,0.9,1.9,48.5,0.5,0.8,61.5,0.8,1.2,70,0.3,1.2,1.5,0.5,0.4,0.2,0.2,0.5,6.7,0,0,1.8,99.7,87.5,12.2,9.8,1.5,15.5,3.4,12.8,8.4,10.3,60.6,64.6,14.5,104.15,12.4,0,1
21,54,34.5,24.9,8.4,19.5,43.2,2.7,7.1,38.3,5.4,6.1,87.8,0.5,4,4.5,4.7,3.6,0.9,0.3,3.1,37.2,4,0,-6.6,102.3,111.3,-9,23.3,1.3,15.5,1.3,11.2,6.2,11.9,50.1,56.1,29.9,104.37,12.3,0,1
35,71,18.9,8.4,2.6,6.4,41.2,1.1,3.2,34.8,2,2.4,83.5,0.2,1.6,1.8,2.1,1.1,0.7,0.2,2.2,15.2,0,0,1.5,108.2,104.6,3.6,16.5,2,20.2,0.9,8.5,4.7,10.1,49.9,56.3,19.2,101,7.6,0,1
28,62,24.9,10,4,7.7,52.4,0.8,2.3,35.5,1.1,1.4,77.9,1.6,6.3,7.9,1.5,1.4,0.6,0.8,2.6,24.6,15,0,-2.5,102.2,107.2,-5,9,1.06,13.2,6.5,24.9,15.8,12.4,57.7,59.9,16.5,100.67,11.9,0,1
21,62,15.2,5.8,2.6,4.3,60.8,0,0,0,0.6,0.9,66.7,1.2,2.8,4,0.6,0.5,0.2,0.6,2,13.7,1,0,-2.6,99.7,108.1,-8.4,6.8,1.25,11,7.8,18.2,13,8.8,60.8,62.1,14.3,101.18,10.8,0,1
22,82,28.7,11,4.1,9.4,44,1.1,3.2,35.6,1.5,2,74.7,0.6,2.5,3.1,1.6,1.5,0.9,0.2,2.8,19,0,0,-3,101.6,106.6,-5.1,9.2,1.09,12.3,2.1,9.2,5.6,11.3,50.1,53.1,18.2,96.66,6.3,0,1
26,30,30.6,14.3,5.4,13.7,39.8,1.7,5.7,30.6,1.7,2.3,73.9,0.3,2.3,2.6,3.8,2.3,0.8,0.3,2,23.9,0,0,-2.8,100.4,104.9,-4.6,21,1.61,18.1,0.9,7.8,4.3,11.2,46.1,48.7,24.9,97.3,7.6,0,1
40,77,24.7,12,4.5,9.8,45.6,1.8,4.4,40.9,1.3,1.4,89.8,0.3,5.4,5.7,1.6,0.7,0.6,0.6,1.9,24,5,0,-0.7,104.3,105.9,-1.5,9.8,2.35,12.4,1.2,22.7,11.8,5.3,54.7,57.5,19.7,100.13,11.9,0,1
22,74,24.5,11.6,4.6,8.9,51.4,0.2,0.5,35.1,2.3,3,75,2.2,5.5,7.7,2,1.9,0.5,0.4,3,25,15,0,0.5,106,105.1,0.9,12.7,1.1,14.4,9.3,22.7,16,13.1,52.4,56.7,21.2,98.66,12.1,0,1
21,79,33.4,20.5,7.5,17.2,43.7,2.4,7,34,3,3.8,80.5,0.7,3.1,3.7,3.7,2.7,1.5,0.3,2.7,33.3,0,0,4.5,107.6,100.9,6.7,18.9,1.35,14.6,2,9.3,5.7,10.8,50.6,54.1,28.1,98.24,10.9,0,1
25,21,21.3,5.9,2.2,5.8,38,1,3.2,29.9,0.5,0.7,73.3,1,2.5,3.6,1.2,1,0.5,0.2,2,13,1,0,-1.1,99.3,102.2,-2.8,8.6,1.24,14.9,4.3,12.1,7.9,12,46.3,48.2,14.3,98.28,5.1,0,1
26,81,21.8,7.8,2.9,6.3,46.7,1.1,2.7,42.6,0.8,1,79,0.5,2,2.5,1,0.7,0.2,0.2,1.5,12.8,0,0,-0.4,103.2,104.3,-1.1,6.5,1.41,11.7,2.2,8.7,5.5,8.3,55.7,57.9,14.3,100.03,6.9,0,1
20,82,25.2,6.5,2.3,5.9,38.6,1.4,3.9,36.6,0.5,0.6,76.5,0.5,3.9,4.4,1.6,1.4,0.3,0.6,2,15.5,3,0,-5.7,99.7,110.2,-10.5,8.9,1.16,17.4,1.8,14.9,8.2,15,50.8,52.4,12.4,103.03,5.8,0,1
28,70,32.7,11,4,8.8,45.4,1.1,3.7,30.1,1.9,2.5,77.5,1.1,6.6,7.6,7.3,2.9,1.4,1.3,2.6,36.2,23,3,4.4,110.8,104.4,6.4,28.6,2.51,36.1,3.6,18.3,11.7,14.4,51.6,55.6,16.7,103.52,11.7,1,2
22,53,13.5,3.3,1.4,3.6,37.5,0.2,0.8,25.6,0.4,0.5,80,0.1,2.3,2.3,0.7,0.4,0.3,0,0.9,7.8,0,0,0.2,103.4,104.2,-0.8,7.7,1.65,14.6,0.5,15.8,8.1,8.8,40.4,43.1,12.9,102.33,5.8,0,1
29,29,14.7,7.4,2.8,6.8,41.4,0.5,1.6,33.3,1.2,1.4,87.8,0.4,1,1.4,2,1.3,0.7,0.1,1.3,13,0,0,0.1,99.7,99.5,0.1,24,1.51,18.7,2.8,6.7,4.7,12.3,45.2,49.8,26.3,98.36,8.4,0,1
32,81,30.4,16.6,6.2,11.2,55.5,0,0.1,14.3,4.1,7.2,57.4,3.1,9.3,12.5,1.3,2.6,0.6,1.6,3.1,37.6,53,0,1.1,108.9,107.2,1.7,6.9,0.5,7.1,10.1,29.5,19.9,14,55.6,57.7,23.7,100.22,13.6,0,1
26,79,21.2,8.5,3.2,5.4,59.3,0.4,1.1,33.3,1.7,2.3,71.9,1.7,3.9,5.6,1.2,0.7,0.8,0.4,2.4,20,5,0,0.1,104.2,103.6,0.5,8.5,1.54,13.8,8,19,13.4,9,62.6,65.6,14.9,98.91,11.9,0,1
36,67,22.9,11.4,4.5,10.2,43.8,0.5,1.7,28.8,2,2.8,71.4,0.7,3,3.8,3.4,2.1,0.9,0.7,1.9,23.8,3,0,0.4,105.1,104.4,0.7,24.5,1.63,20.1,3.2,12.4,7.9,12.4,46.2,50,24.8,101.63,10.4,0,1
29,82,31.5,12.5,5.2,10.1,50.8,1.6,3.7,42.5,0.6,0.8,70.6,0.7,2.2,2.9,2.3,1.2,1,0.1,2.2,21.5,0,0,1.8,108,105.2,2.8,9.9,1.83,16.3,2.3,6.5,4.5,8.9,58.5,59.3,15.7,103.31,7.3,0,1
29,78,18.9,5.3,2.2,3.7,58.2,0,0,0,0.9,1.4,66.7,2.3,5,7.4,0.5,0.8,0.4,0.7,2.4,17.3,6,0,1.2,106.2,102.8,3.4,3.9,0.61,9,12.1,25.4,18.8,14.8,58.2,60.7,11.8,97.67,11.5,0,1
31,63,12.9,2.6,1,1.9,50,0,0,0,0.7,0.9,75,1.1,1.3,2.4,0.8,0.3,0.7,1.2,1.7,11.9,0,0,1,102.5,99.2,3.2,9.3,2.65,24.4,8.6,10.5,9.5,9.2,50,56,8.8,100.31,7.2,0,1
24,63,28.7,12.7,5.2,10.6,49.3,0.5,1.5,32.6,1.7,2.7,64.9,1,3.3,4.3,6.2,2.7,1.3,0.3,2.3,29.6,8,2,-7.3,102.8,115,-12.2,32.8,2.34,30.3,3.3,11.7,7.4,13,51.6,53.8,20.8,102.28,10.8,0,1
35,26,13.6,4.4,1.8,3.7,50.5,0,0,0,0.7,0.8,81.8,1.8,2.8,4.6,0.3,0.5,0.3,1,1.2,13.7,0,0,0,102.1,102.1,0,2.8,0.62,6.4,12,17.5,14.8,10.4,50.5,54.5,13.2,105.99,9.6,0,1
22,64,19.4,8.6,3.2,8.2,38.8,0.7,2.3,31.8,1.5,2,76,0.4,2,2.4,3.2,1.8,0.6,0.2,1.3,17,1,0,-4.2,101,110.8,-9.8,25.4,1.82,22.9,1.9,9.9,5.8,12.6,43.3,47.4,22.9,102.33,8,0,1
26,71,25.8,14.1,5.9,10,59.2,0,0,0,2.2,2.6,84.8,3.8,7.1,11,1.5,1.7,0.5,0.5,2.6,30.9,39,0,-2.6,105.7,110.6,-4.9,9.1,0.86,10.3,14.6,27.9,21.2,12,59.2,63,21,98.8,16.1,0,1
28,74,31.4,17.7,6.3,13.4,47.3,1.7,4.9,34.7,3.4,4.3,79.5,0.7,3.1,3.8,5,2.9,2,0.6,2.5,34.7,3,1,1.6,109.9,107.1,2.8,24.6,1.71,21.6,2.3,10,6.3,12.6,53.6,58.2,25.2,99.28,12.5,0,1
29,69,31.2,18,6,14.1,42.8,3.2,8.8,35.9,2.8,3.5,80.9,0.4,2.1,2.5,2.2,1.9,0.6,0.4,1.7,25.5,0,0,8.5,115.6,102.8,12.8,11.3,1.18,11.4,1.1,6.5,3.9,9.6,54,57.8,23.6,100.59,9,0,1
26,67,12,2.1,1,1.8,54.1,0,0,0,0.2,0.4,37.9,1.2,2.9,4.1,1.2,0.6,0.5,0.8,1.7,11.9,2,0,0.1,99,98,0.9,14.1,1.9,30.8,9.6,24.3,16.8,16.2,54.1,53.1,9.6,97.51,10.3,0,1
31,69,25.1,10.9,4,8.9,45.2,1.3,3.7,36,1.5,2,77.8,1.7,4.2,5.9,1.3,1,0.9,0.4,2.3,22.6,7,0,0.3,105.9,105.2,0.7,7.8,1.25,10.8,6.7,16.1,11.4,8.6,52.6,55.8,18.1,101.18,9.9,0,1
25,57,32.2,17.8,6.5,14.1,45.9,2.2,5.9,37.9,2.6,3,86.7,0.4,2.8,3.2,2.9,1.7,0.8,0.3,2.4,27.6,0,0,-2.1,106.6,109.7,-3,13.8,1.74,14.6,1.2,8.4,4.8,8.4,53.8,57.7,22.5,101.83,9.3,0,1
29,79,25.7,8.2,3.3,7.3,44.7,0.5,1.7,31.8,1.2,1.4,85,0.4,2.7,3.1,2.2,1.3,0.6,0.4,2.1,16.8,0,0,-0.6,103.8,104.6,-0.9,12.8,1.75,19.3,1.4,10,5.7,11,48.4,52,15.2,99.22,7.1,0,1
25,79,23.2,11.1,3.9,9.1,42.9,1.3,3.5,38,2,2.5,79.9,0.6,3.1,3.6,1.6,0.8,0.5,0.2,1.2,19.1,0,0,-0.7,106.9,109.1,-2.3,11.3,1.95,13,2.3,13.9,7.8,6.7,50.1,54.5,20,99.56,9.8,0,1
24,52,18.9,7.9,2.8,7.3,37.9,0.6,1.7,36,1.8,2.2,81.7,0.6,1.9,2.5,2.8,1.3,0.7,0.2,1.4,16.5,0,0,-0.7,102.7,104.6,-1.8,23.3,2.26,22.9,3,10.7,6.7,10.1,42,48,22.4,95.22,9.1,0,1
19,78,21.9,5.9,2.3,6.4,36.4,0.6,2,31.8,0.6,0.9,72.1,0.5,1.8,2.3,3.2,1.7,0.8,0.2,2.3,15,1,0,-1.3,101.3,104.1,-2.8,21,1.91,27.4,2.1,7.9,5,14.4,41.4,43.7,16.5,99.57,4.8,0,1
24,76,20,8.6,3.1,7.2,42.6,1.4,3.4,41.4,1.1,1.3,83.2,0.3,2.1,2.4,3.2,1,0.9,0.3,1.7,18.8,0,0,4.6,110.9,100.4,10.5,23.1,3.28,26.9,1.6,10.2,6,8.2,52.5,55.6,18.6,98.69,11.1,0,1
20,14,5.7,1.6,0.6,2,28.6,0.4,1.2,29.4,0.1,0.3,50,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,3.5,0,0,-3.1,90,119.8,-29.8,7.7,2,11.1,2,12.3,6.4,5.6,37.5,38.6,15.8,105.95,1,0,1
32,65,24.8,8.4,3.1,7.3,41.8,1.4,3.5,39.2,0.9,1.2,76.9,0.3,2,2.3,1.9,1.2,0.9,0.4,2.1,16.7,0,0,-4,100.1,107.5,-7.4,11.5,1.57,17.4,1.3,8.4,4.7,11.1,51.2,53.6,15.9,97.17,6.5,0,1
23,67,34.4,17.5,6.6,13.6,48.5,2.3,5.9,39.6,2,2.4,82.7,0.6,2.1,2.6,2.9,1.8,1.8,0.2,1.8,29.3,0,0,2.6,111.2,107.6,3.6,12.8,1.63,15,1.6,6.1,3.9,9.2,57,59.7,20.3,98.87,9.8,0,1
25,23,9.6,3,1.3,3.2,40.5,0.3,1.1,24,0.1,0.4,33.3,0.6,1.3,1.9,0.9,0.3,0.3,0.1,1.3,7.7,1,0,0.5,109.2,104.7,4.4,13,3,19.8,5.6,14.4,9.8,6.6,44.6,44.3,16.1,100.62,5.8,0,1
32,67,27,10,3.5,7.7,46,1.3,3.1,41.5,1.6,2.1,78.6,0.6,2.1,2.7,2.8,1.3,0.9,0.4,1.9,20,0,0,-1.8,107.8,111,-3.2,14.5,2.11,22,2.3,8.1,5.1,10.4,54.3,58,16,96.91,7.9,0,1
20,17,7.2,2.1,1.1,2.5,42.9,0,0,0,0,0,0,0.8,1.4,2.2,0.5,0.5,0.2,0.4,0.7,6.8,0,0,-0.3,110.1,113.8,-3.7,9.7,1.13,15.3,10,21.6,15.4,13.6,42.9,42.9,16.9,101.04,7.1,0,1
